"position","chr","Effects","mean_p","max_p","number","adjustP","logAdjustP"
4460431,"2L","TreatmentSel:Generation",6.56127149675102e-11,1.55503981681368e-10,588074,0.000495900953550029,3.30460505661892
4460443,"2L","TreatmentSel:Generation",3.86348192164355e-11,1.11170746147259e-10,588075,0.00035452262009764,3.45035604970467
4460533,"2L","TreatmentSel:Generation",1.09471822036425e-09,3.23674338199506e-09,588077,0.0103219487512352,1.98623830154499
4460926,"2L","TreatmentSel:Generation",2.67819566697334e-09,6.75316299287343e-09,588086,0.0215357827589694,1.66683933835585
4467583,"2L","TreatmentSel:Generation",2.37206384886656e-10,5.0107299002384e-10,588247,0.00159791775660211,2.7964455771954
4472926,"2L","TreatmentSel:Generation",7.22838852275697e-09,1.20314494107899e-08,588407,0.0383681959194137,1.41602862093886
4472990,"2L","TreatmentSel:Generation",4.12527156443735e-10,8.71908937743463e-10,588408,0.0027805106271924,2.55587544069778
4473090,"2L","TreatmentSel:Generation",6.80191005531469e-10,1.11466010161142e-09,588411,0.00355464214675801,2.44920411406529
4473654,"2L","TreatmentSel:Generation",1.04635495836634e-09,2.73761966184942e-09,588424,0.00873024720068051,2.05897345888647
4474298,"2L","TreatmentSel:Generation",1.37802606354915e-09,2.34462600947698e-09,588440,0.00747699358721401,2.1262729918341
4474958,"2L","TreatmentSel:Generation",3.98757809610936e-09,8.16821693014564e-09,588458,0.026048378444499,1.58421930708713
4509903,"2L","TreatmentSel:Generation",2.70468130451393e-11,7.26484060687816e-11,589276,0.000231675185766096,3.63512048007265
4512117,"2L","TreatmentSel:Generation",8.25478977369382e-10,1.80189692267528e-09,589322,0.00574623487123609,2.24061662665644
4520940,"2L","TreatmentSel:Generation",1.73189821571483e-11,2.59942999918653e-11,589485,8.28956147196585e-05,4.08146844355622
4523071,"2L","TreatmentSel:Generation",4.55792375626173e-11,1.3610688980887e-10,589537,0.000434043782745368,3.36246646024402
4550959,"2L","TreatmentSel:Generation",8.75146142099404e-13,1.43827129701447e-12,589886,4.58663566000877e-06,5.33850575673571
4550965,"2L","TreatmentSel:Generation",6.15983726248375e-12,1.81041074368169e-11,589887,5.77338537831496e-05,4.23856945201297
4553997,"2L","TreatmentSel:Generation",3.6101588152034e-09,9.04914983805492e-09,589945,0.0288576664403584,1.53973879081184
4558312,"2L","TreatmentSel:Generation",1.75262028770596e-09,5.14957309239048e-09,590032,0.0164219473950485,1.78457534339347
4565848,"2L","TreatmentSel:Generation",1.0821967276255e-10,3.21910274583655e-10,590232,0.00102656929036508,2.98861173172193
4575278,"2L","TreatmentSel:Generation",1.50197494716402e-10,4.14260875518069e-10,590478,0.00132107461794012,2.87907265154185
4577646,"2L","TreatmentSel:Generation",5.89604528808078e-09,1.29918044406609e-08,590529,0.0414307604268321,1.38267709551787
4577681,"2L","TreatmentSel:Generation",1.89557308354135e-10,3.18064481166307e-10,590530,0.0010143050859235,2.99383139687188
4595094,"2L","TreatmentSel:Generation",5.1849557981101e-10,1.55313942448829e-09,591028,0.00495294919957776,2.30513612637979
4596267,"2L","TreatmentSel:Generation",4.61018010154073e-09,1.18563503304433e-08,591081,0.037809806352981,1.422395546918
4596392,"2L","TreatmentSel:Generation",4.63716520536248e-10,1.39111157088528e-09,591090,0.00443624367066059,2.35298460726659
4596487,"2L","TreatmentSel:Generation",1.18545770911984e-10,3.55426153003664e-10,591101,0.00113345115851946,2.94559718929352
4596519,"2L","TreatmentSel:Generation",2.22625528363134e-11,5.55502529160751e-11,591102,0.00017714931214734,3.75166052964858
4596838,"2L","TreatmentSel:Generation",5.05364334487668e-09,1.5117272523449e-08,591117,0.0482088611390987,1.31687312794133
4596918,"2L","TreatmentSel:Generation",2.99128626780359e-09,6.32759206645649e-09,591126,0.0201786404791932,1.69510809737928
4597223,"2L","TreatmentSel:Generation",3.54316769889379e-11,1.06044290791871e-10,591143,0.00033817439498095,3.47085927828604
4609467,"2L","TreatmentSel:Generation",5.0266936234827e-09,1.40262704711465e-08,591410,0.0447296643223224,1.34940436101603
4628191,"2L","TreatmentSel:Generation",6.63030917287609e-09,1.17499961621118e-08,591950,0.0374706437610052,1.42630884548505
4631512,"2L","TreatmentSel:Generation",1.53117532805443e-10,4.14125257060058e-10,592066,0.00132064213176247,2.8792148517699
4631516,"2L","TreatmentSel:Generation",1.68206761008894e-11,4.18760236815375e-11,592069,0.000133542304512234,3.87438113350683
4631552,"2L","TreatmentSel:Generation",2.13095945483509e-09,5.35198473934355e-09,592070,0.0170674365178887,1.76783170382604
4636586,"2L","TreatmentSel:Generation",6.61966688782492e-10,1.95089873133509e-09,592192,0.00622140044703775,2.20611184393274
4636906,"2L","TreatmentSel:Generation",2.40713099634334e-09,6.38389445959702e-09,592201,0.0203581883604992,1.69126087172058
4636908,"2L","TreatmentSel:Generation",1.70147026022769e-09,3.94511239851155e-09,592202,0.0125809318779541,1.9002871892195
4636942,"2L","TreatmentSel:Generation",5.3133976486925e-09,1.05986203251414e-08,592203,0.0337989154279133,1.47109723555754
4640210,"2L","TreatmentSel:Generation",4.07671917117259e-10,8.85282191564858e-10,592273,0.0028231578266428,2.54926484224837
4650065,"2L","TreatmentSel:Generation",5.12165545722243e-09,1.20693018157315e-08,592611,0.0384889069359532,1.41466442245762
4650068,"2L","TreatmentSel:Generation",4.5519745601311e-09,1.00188480030045e-08,592613,0.0319500261307973,1.49552878231133
4650675,"2L","TreatmentSel:Generation",7.23194010679104e-09,1.2385089147095e-08,592627,0.0394959502093728,1.40344743328215
4683757,"2L","TreatmentSel:Generation",4.26439528579175e-10,1.07145728025161e-09,593489,0.00341686869506414,2.4663717101403
4683781,"2L","TreatmentSel:Generation",1.55197444005581e-09,2.47422067877126e-09,593491,0.00789026995083612,2.10290813796258
4718922,"2L","TreatmentSel:Generation",4.62431630829459e-11,1.17747769737207e-10,594702,0.000375496695709795,3.42539388034108
4718940,"2L","TreatmentSel:Generation",2.89053722490299e-10,8.56457232648012e-10,594703,0.00273123526325665,2.56364088897286
4718964,"2L","TreatmentSel:Generation",2.15491051790645e-10,6.40067570513833e-10,594704,0.00204117036182805,2.69012074633039
4731988,"2L","TreatmentSel:Generation",1.86192345069993e-10,5.4180301534374e-10,595082,0.00172780548150706,2.76250515251874
4731989,"2L","TreatmentSel:Generation",4.39963166202513e-11,9.56114528218422e-11,595083,0.000304904158157232,3.5158366528651
4731990,"2L","TreatmentSel:Generation",4.97096958107363e-11,1.09367316735561e-10,595084,0.00034877149813117,3.45745901316069
4731991,"2L","TreatmentSel:Generation",6.4049105095437e-11,1.30058532053462e-10,595085,0.000414755618250234,3.38220772234146
4737263,"2L","TreatmentSel:Generation",5.58417044025287e-10,1.67315267776249e-09,595273,0.00533567050416316,2.27281099742773
4751745,"2L","TreatmentSel:Generation",9.50678671219137e-12,2.73517008980847e-11,595801,8.72243553503849e-05,4.05936223161107
4759119,"2L","TreatmentSel:Generation",4.73270615573144e-09,1.24803440145325e-08,596059,0.039799717219592,1.40012001361493
4761378,"2L","TreatmentSel:Generation",6.85094099435787e-11,1.14000858862883e-10,596159,0.000363547826906863,3.4394384469909
4761586,"2L","TreatmentSel:Generation",4.66628159739992e-10,1.08143351991516e-09,596163,0.00344868284354129,2.46234674347932
4761782,"2L","TreatmentSel:Generation",8.43408376910238e-10,1.36568677349436e-09,596176,0.00435516419517933,2.36099546689832
4761800,"2L","TreatmentSel:Generation",2.78282400271309e-09,5.47636705054109e-09,596177,0.0174640907132391,1.75785402144935
4766464,"2L","TreatmentSel:Generation",6.68939728265952e-12,1.00684952167156e-11,596362,3.21083506981443e-05,4.49338200215979
4766790,"2L","TreatmentSel:Generation",6.02551459034634e-09,1.33445819233749e-08,596369,0.0425557649969872,1.37104159805214
4769416,"2L","TreatmentSel:Generation",6.95723869224471e-09,1.04174838241182e-08,596441,0.0332212725752423,1.4785837354662
4795900,"2L","TreatmentSel:Generation",3.5634400029604e-09,1.06645383503936e-08,597444,0.0340091274830984,1.46840450991193
4795903,"2L","TreatmentSel:Generation",1.64303131965023e-09,4.907054426648e-09,597445,0.0156485573101451,1.80552569525006
4796347,"2L","TreatmentSel:Generation",3.04991521117522e-09,6.94648395405549e-09,597473,0.0221522817576113,1.65458153338213
4815315,"2L","TreatmentSel:Generation",6.01616579575575e-10,1.5232214125035e-09,598258,0.00485754089870236,2.31358353411346
4816356,"2L","TreatmentSel:Generation",8.96791317119567e-12,2.39170217268063e-11,598292,7.62711909506115e-05,4.11763947218686
4816377,"2L","TreatmentSel:Generation",1.8152233149503e-12,2.87969448513871e-12,598293,9.18332267555147e-06,5.03700015555566
4817349,"2L","TreatmentSel:Generation",2.54326710112717e-09,5.93705171990936e-09,598316,0.0189332104383772,1.72277573799321
4817571,"2L","TreatmentSel:Generation",1.99663515203097e-09,5.40719019389239e-09,598322,0.0172434862708013,1.7633749244101
4817573,"2L","TreatmentSel:Generation",2.47720031240878e-09,7.24993280628767e-09,598323,0.0231199777197889,1.63601258877129
4838125,"2L","TreatmentSel:Generation",1.61909200479357e-09,3.56254305885851e-09,598857,0.0113609213143553,1.94458644806899
4838340,"2L","TreatmentSel:Generation",1.35613031137719e-09,2.17917691437537e-09,598861,0.00694937774652774,2.15805408078367
4838800,"2L","TreatmentSel:Generation",1.53746985521466e-09,4.38048157692306e-09,598865,0.013969320704955,1.85482471208642
4843219,"2L","TreatmentSel:Generation",7.37343328091134e-10,2.17678430027024e-09,598994,0.00694174771928739,2.15853117374042
4850037,"2L","TreatmentSel:Generation",3.29709145968472e-11,9.84542634574591e-11,599161,0.000313969858531729,3.50311204269642
4850039,"2L","TreatmentSel:Generation",5.76096287835407e-10,1.72661655405813e-09,599162,0.00550616637795894,2.25915066981559
4850299,"2L","TreatmentSel:Generation",7.55208337363411e-10,1.26424397981953e-09,599165,0.00403166393769264,2.39451567598921
4850686,"2L","TreatmentSel:Generation",1.1801340307266e-09,2.60341455143767e-09,599185,0.00830226817721832,2.0808032422891
4850879,"2L","TreatmentSel:Generation",1.08328469131009e-10,2.52897842349041e-10,599188,0.000806489196068353,3.09340144615391
4850927,"2L","TreatmentSel:Generation",1.98217644198669e-11,5.92249939752439e-11,599189,0.000188868031987101,3.72384154502419
4850973,"2L","TreatmentSel:Generation",1.60847460066599e-11,3.07125576062925e-11,599195,9.79421005060059e-05,4.00903058616234
4851257,"2L","TreatmentSel:Generation",2.98269443629189e-12,5.9573593973694e-12,599199,1.89979714593358e-05,4.7212927691024
4852066,"2L","TreatmentSel:Generation",3.46812749612727e-10,9.77672993512657e-10,599213,0.00311779135492792,2.50615295150618
4852125,"2L","TreatmentSel:Generation",8.06955179778457e-12,2.3669105625742e-11,599215,7.54805884876462e-05,4.12216472249835
4852134,"2L","TreatmentSel:Generation",7.23394327827567e-10,2.15544458576169e-09,599216,0.00687369554043734,2.16280970816567
4852146,"2L","TreatmentSel:Generation",1.47040830155751e-10,4.32338961624876e-10,599217,0.00137872548991004,2.86052219508951
4852155,"2L","TreatmentSel:Generation",9.76681829096297e-11,2.85008807789325e-10,599219,0.000908890807969695,3.04148828877437
4854258,"2L","TreatmentSel:Generation",3.3197497083026e-09,9.72172013226522e-09,599292,0.0310024877280327,1.50860345573965
4855877,"2L","TreatmentSel:Generation",1.54017331170508e-09,3.29666327527253e-09,599358,0.0105130328115379,1.97827198013605
4855890,"2L","TreatmentSel:Generation",3.94420077744856e-09,6.33578665594369e-09,599359,0.0202047729595112,1.69454602534929
4867676,"2L","TreatmentSel:Generation",4.90448737846388e-13,1.46905467972071e-12,599864,4.68480362119191e-06,5.32930860926291
4867695,"2L","TreatmentSel:Generation",2.31891493070657e-10,6.45222954915094e-10,599867,0.0020576108414406,2.68663676047563
4868249,"2L","TreatmentSel:Generation",1.04451311421659e-09,3.06808706273244e-09,599904,0.00978410509835725,2.00947889086635
4869690,"2L","TreatmentSel:Generation",2.43275234065398e-09,4.38940647235911e-09,599994,0.0139977821251014,1.85394077054561
4870409,"2L","TreatmentSel:Generation",1.63515051412775e-09,4.56646354404242e-09,600024,0.0145624157102429,1.8367665753935
4870974,"2L","TreatmentSel:Generation",1.39385362162025e-09,2.52459713349515e-09,600045,0.00805092006193897,2.09415448547185
4891761,"2L","TreatmentSel:Generation",8.65485655743783e-11,2.59365442644265e-10,600659,0.00082711432166902,3.08243445920361
4899332,"2L","TreatmentSel:Generation",3.75236642353035e-10,9.5667580359873e-10,600841,0.00305083148426992,2.51558178038542
4899397,"2L","TreatmentSel:Generation",2.4219678086905e-11,5.96067822081775e-11,600843,0.00019008555160762,3.72105089257986
4899438,"2L","TreatmentSel:Generation",1.20563141172608e-11,3.5698446305865e-11,600844,0.000113842059681833,3.94369725540126
4899460,"2L","TreatmentSel:Generation",1.00751078027284e-11,2.9682088556724e-11,600845,9.46559429506844e-05,4.02385211376925
4899461,"2L","TreatmentSel:Generation",2.95850922491442e-13,4.74163069487231e-13,600846,1.51210223529022e-06,5.82041884460109
4899504,"2L","TreatmentSel:Generation",1.07197143333536e-09,3.15213793532524e-09,600848,0.0100521426586487,1.99774135658719
4899919,"2L","TreatmentSel:Generation",2.78176539919354e-10,5.30000356450458e-10,600855,0.00169016689671766,2.77207040855511
4900080,"2L","TreatmentSel:Generation",4.7018016718882e-09,1.401182595755e-08,600863,0.0446836008840193,1.34985183598065
4900104,"2L","TreatmentSel:Generation",3.98256349850663e-09,1.1753189113861e-08,600864,0.0374808260585898,1.42619084604643
4900181,"2L","TreatmentSel:Generation",7.24890800690622e-10,1.95133074914074e-09,600866,0.00622277814836383,2.20601568200747
4901508,"2L","TreatmentSel:Generation",4.60441430486247e-09,1.23974433557246e-08,600940,0.0395353476818589,1.40301443757601
4902017,"2L","TreatmentSel:Generation",4.67221815454262e-09,1.17930093117847e-08,600958,0.0376078123512069,1.42472192877999
4902119,"2L","TreatmentSel:Generation",3.45185189605657e-09,7.04875356922196e-09,600961,0.0224784187422203,1.64823424273295
4910508,"2L","TreatmentSel:Generation",1.14648254295627e-09,1.98193325937082e-09,601195,0.00632036930866747,2.19925754449761
4911297,"2L","TreatmentSel:Generation",1.52111303278799e-11,4.55698142777663e-11,601207,0.000145321773173283,3.83766931164421
4911489,"2L","TreatmentSel:Generation",3.78438289460143e-09,1.12839642970782e-08,601211,0.035984471871668,1.4438848668796
4911536,"2L","TreatmentSel:Generation",2.45630054238925e-09,4.60730084429463e-09,601213,0.0146926455340488,1.83289999880507
4911815,"2L","TreatmentSel:Generation",1.02046540385075e-09,3.05250840686569e-09,601215,0.00973442488942743,2.01168970153749
4911830,"2L","TreatmentSel:Generation",2.18796936661e-12,6.0489064608027e-12,601216,1.92899143122481e-05,4.71466970153188
4913404,"2L","TreatmentSel:Generation",2.22283109721666e-10,4.82009194801991e-10,601287,0.00153712346614999,2.81329124732517
4913483,"2L","TreatmentSel:Generation",9.40541097032034e-12,1.697985891367e-11,601292,5.41486342368223e-05,4.26641249288708
4915124,"2L","TreatmentSel:Generation",4.54922445402101e-12,1.24128278101126e-11,601369,3.95844085838266e-05,4.40247583931084
4915125,"2L","TreatmentSel:Generation",3.16713615525579e-12,4.80251560253402e-12,601370,1.53151838363562e-05,4.8148777857568
4916249,"2L","TreatmentSel:Generation",3.18645241752156e-13,9.41406531066887e-13,601392,3.00213789632005e-06,5.52256936331345
4916283,"2L","TreatmentSel:Generation",2.21525083211161e-11,6.62314778085113e-11,601393,0.00021121165287952,3.6752821247667
4916284,"2L","TreatmentSel:Generation",1.4124748315555e-11,4.21878750738252e-11,601394,0.000134536796107428,3.87115891892639
4916347,"2L","TreatmentSel:Generation",1.01555542967643e-11,2.50197925886265e-11,601396,7.97879184067892e-05,4.09806286512165
4916358,"2L","TreatmentSel:Generation",5.49950800587754e-12,1.30651202902998e-11,601397,4.16645640848037e-05,4.38023315761739
4916461,"2L","TreatmentSel:Generation",2.67856014585311e-09,8.03430533790379e-09,601398,0.0256213354481325,1.59139823748596
4916504,"2L","TreatmentSel:Generation",1.90920370023742e-09,5.33556918143545e-09,601399,0.0170150874350442,1.76916581486323
4916546,"2L","TreatmentSel:Generation",6.01161779122123e-10,1.79952530309775e-09,601400,0.0057386717953763,2.24118861259978
4916658,"2L","TreatmentSel:Generation",5.21187628410417e-09,1.56155669147956e-08,601404,0.0497979179667478,1.30278881455865
4916739,"2L","TreatmentSel:Generation",2.77497481249941e-12,8.32491937957034e-12,601406,2.65481013020948e-05,4.57596653384841
4916755,"2L","TreatmentSel:Generation",2.42615908351362e-10,7.27847073479616e-10,601407,0.00232109849454991,2.63430643010335
4916756,"2L","TreatmentSel:Generation",2.52557841195371e-10,7.57673161902534e-10,601408,0.00241621365192189,2.6168646661816
4916757,"2L","TreatmentSel:Generation",6.08248721672416e-10,1.82474574866829e-09,601409,0.00581909959453719,2.23514420974459
4916758,"2L","TreatmentSel:Generation",3.38344826820353e-11,1.01503402151445e-10,601410,0.000323693537433741,3.48986597123346
4923850,"2L","TreatmentSel:Generation",4.7209078391312e-11,8.45223190391373e-11,601487,0.000269540999237257,3.56937516595687
4923862,"2L","TreatmentSel:Generation",1.27817700820845e-09,3.61205644630606e-09,601488,0.0115188191108185,1.93859204174118
4923881,"2L","TreatmentSel:Generation",1.36033045210118e-09,3.28646102947221e-09,601489,0.0104804979312986,1.97961808341353
4926237,"2L","TreatmentSel:Generation",5.72984044444898e-09,8.5982103890406e-09,601601,0.0274196241449674,1.56193850260578
4926419,"2L","TreatmentSel:Generation",4.91026523147451e-12,1.37218610495572e-11,601607,4.37589051121495e-05,4.35893355298405
4926468,"2L","TreatmentSel:Generation",7.49095479062675e-10,2.01880098067715e-09,601608,0.00643794017697159,2.19125306320987
4927169,"2L","TreatmentSel:Generation",1.11950835518364e-09,1.71167800183616e-09,601636,0.0054585274544315,2.26292450100742
4927211,"2L","TreatmentSel:Generation",1.86471283820823e-13,5.34712883417349e-13,601637,1.70519510751486e-06,5.7682259220854
4927217,"2L","TreatmentSel:Generation",7.85005812421731e-10,1.27858706785224e-09,601638,0.00407740393068425,2.38961626275003
4927536,"2L","TreatmentSel:Generation",5.1656099893169e-12,1.52877421978945e-11,601646,4.8752487567148e-05,4.3120032197783
4928460,"2L","TreatmentSel:Generation",9.07823819684941e-09,1.42744501159877e-08,601690,0.0455211072242838,1.34178718300252
4928461,"2L","TreatmentSel:Generation",8.18251675193229e-09,1.46126683802823e-08,601691,0.0465996825633732,1.33161704171011
4928462,"2L","TreatmentSel:Generation",7.94967666932359e-09,1.23499883549772e-08,601692,0.0393840140641155,1.40468002214779
4930548,"2L","TreatmentSel:Generation",2.17853681285489e-09,6.53560899827726e-09,601796,0.0208420048106342,1.68106050819791
4930992,"2L","TreatmentSel:Generation",1.59401933421202e-10,4.78061872793889e-10,601818,0.00152453548784473,2.81686246175727
4932675,"2L","TreatmentSel:Generation",4.75391742496793e-11,1.42615550778445e-10,601857,0.000454799850508055,3.34217968673614
4933597,"2L","TreatmentSel:Generation",1.7802990878942e-10,4.74309595287804e-10,601892,0.00151256950489604,2.8202846597173
4933654,"2L","TreatmentSel:Generation",5.21036269725907e-11,1.38803073767269e-10,601894,0.000442641891819231,3.35394748664693
4933672,"2L","TreatmentSel:Generation",2.35056510555409e-12,4.06154595727101e-12,601895,1.29522375653696e-05,4.88765519850554
4933968,"2L","TreatmentSel:Generation",8.16091869294802e-10,2.28517843677246e-09,601896,0.00728741575343988,2.13742645288853
4933969,"2L","TreatmentSel:Generation",2.72776830757014e-09,7.79648030244198e-09,601897,0.0248629133126451,1.60444798424321
4933974,"2L","TreatmentSel:Generation",3.79241430675012e-09,1.12617306774781e-08,601899,0.0359135690366322,1.44474143319491
4933994,"2L","TreatmentSel:Generation",2.6300477503897e-09,7.60483787509658e-09,601900,0.02425176714498,1.61525661032557
4934153,"2L","TreatmentSel:Generation",1.10269064244955e-11,3.27374491856246e-11,601904,0.000104399463553363,3.98130173290859
4934537,"2L","TreatmentSel:Generation",2.35696856324572e-09,6.95914212313356e-09,601917,0.0221926485575359,1.65379086427172
4934618,"2L","TreatmentSel:Generation",6.07802883043971e-09,1.18558710237436e-08,601919,0.0378082778477501,1.42241310413052
4934833,"2L","TreatmentSel:Generation",1.59795628707743e-10,3.79500547853635e-10,601924,0.00121022421110086,2.91713416305263
4934853,"2L","TreatmentSel:Generation",1.68491185704839e-10,4.92786572104164e-10,601925,0.0015714924361476,2.80368770497237
4935006,"2L","TreatmentSel:Generation",1.82717994466687e-11,4.45885308505648e-11,601930,0.000142192468174204,3.84712340724206
4935116,"2L","TreatmentSel:Generation",7.72525825367111e-10,2.02394221387881e-09,601937,0.00645433552852181,2.19014846155407
4935735,"2L","TreatmentSel:Generation",1.19014956967063e-10,1.96862588256436e-10,601961,0.000627793219049068,3.20218337953352
4936035,"2L","TreatmentSel:Generation",6.68772460182814e-10,2.00630528652111e-09,601975,0.00639809150827353,2.19394955273987
4942235,"2L","TreatmentSel:Generation",3.52851548853719e-09,6.56114798746887e-09,602121,0.0209234484428543,1.67936673680853
4942533,"2L","TreatmentSel:Generation",4.59704982242805e-09,1.37908576642189e-08,602135,0.0439789347643328,1.35675529411063
4943229,"2L","TreatmentSel:Generation",4.91330132383653e-10,9.201394483603e-10,602144,0.00293431733970541,2.53249291999843
4944072,"2L","TreatmentSel:Generation",6.09931732526279e-09,1.54299557142701e-08,602153,0.0492060053331616,1.30798189064938
4944263,"2L","TreatmentSel:Generation",1.94905281578945e-10,5.56529760633747e-10,602156,0.00177476895442293,2.75085817689076
4945852,"2L","TreatmentSel:Generation",9.75724379607652e-14,2.92695023335411e-13,602192,9.33402087856439e-07,6.02993123200934
4945874,"2L","TreatmentSel:Generation",9.10871651944046e-10,2.56779686314352e-09,602193,0.00818868365418978,2.08678590625773
4945884,"2L","TreatmentSel:Generation",2.77568435734853e-13,8.32672311732234e-13,602194,2.6553853407356e-06,5.5758724466308
4947212,"2L","TreatmentSel:Generation",5.85026832804507e-09,1.27608084161571e-08,602227,0.0406941159526577,1.39046838178287
4947398,"2L","TreatmentSel:Generation",2.92255592143082e-09,7.47376017487183e-09,602230,0.0238337614075849,1.62280741255708
4947611,"2L","TreatmentSel:Generation",1.74293466676064e-09,4.52204203156462e-09,602237,0.0144207558623233,1.84101197552277
4947623,"2L","TreatmentSel:Generation",2.94271451975651e-09,7.77832386878218e-09,602239,0.0248050125909554,1.60546054818107
4947644,"2L","TreatmentSel:Generation",3.46929751586973e-09,6.21320011768016e-09,602240,0.0198138454696811,1.70303122843979
4950611,"2L","TreatmentSel:Generation",3.43094609663412e-09,7.54724122909158e-09,602308,0.0240680919016432,1.61855833886642
4950677,"2L","TreatmentSel:Generation",1.74824630073367e-09,4.34965533787553e-09,602309,0.0138710160752424,1.85789172496071
4951335,"2L","TreatmentSel:Generation",1.16484071706738e-09,3.43975495311151e-09,602338,0.010969351027433,1.9598190655467
4952001,"2L","TreatmentSel:Generation",5.54045997630816e-10,1.65881146648924e-09,602376,0.00528993649614245,2.27654954148853
4952225,"2L","TreatmentSel:Generation",1.98119758819572e-12,5.90233986798724e-12,602390,1.88225146202924e-05,4.72532235685114
4955214,"2L","TreatmentSel:Generation",7.53929383527578e-11,2.12857219284174e-10,602448,0.000678799969439477,3.16825818590691
4955230,"2L","TreatmentSel:Generation",1.38417890871862e-09,4.07108208652228e-09,602449,0.0129826482052629,1.88663671095432
4955354,"2L","TreatmentSel:Generation",1.0853522299446e-09,1.65837439432205e-09,602451,0.00528854267649786,2.27666398670774
4956164,"2L","TreatmentSel:Generation",2.72445526387058e-10,7.821072487271e-10,602463,0.00249413375933273,2.60308025920456
4956305,"2L","TreatmentSel:Generation",3.43160244931247e-10,7.79109426237293e-10,602464,0.00248457372739532,2.60474811144577
4958247,"2L","TreatmentSel:Generation",3.13534430162209e-09,7.89182828404883e-09,602545,0.0251669772632054,1.59916894324158
4958705,"2L","TreatmentSel:Generation",4.0530681439797e-18,7.32050834328159e-18,602569,2.33450425426582e-11,10.6318053302993
4958714,"2L","TreatmentSel:Generation",4.07116343034597e-18,1.2098658696756e-17,602570,3.85825257946853e-11,10.4136093447899
4958783,"2L","TreatmentSel:Generation",1.11938957609087e-11,3.35813615529301e-11,602572,0.000107090693341402,3.97024826965457
4958840,"2L","TreatmentSel:Generation",3.3902399669862e-13,1.01149104457498e-12,602583,3.22563684922125e-06,5.49138452822323
4959276,"2L","TreatmentSel:Generation",1.19657325898089e-14,2.54408023445585e-14,602593,8.11305151503783e-08,7.09081576639542
4959348,"2L","TreatmentSel:Generation",5.97798468128025e-13,1.72690110952796e-12,602594,5.50707382307579e-06,5.25907910170293
4959663,"2L","TreatmentSel:Generation",2.94025747305234e-09,7.07436389271408e-09,602600,0.0225600898589541,1.64665917484959
4960365,"2L","TreatmentSel:Generation",4.78270384397304e-11,1.34020333774274e-10,602619,0.00042738977224349,3.36917587503897
4961409,"2L","TreatmentSel:Generation",2.10147974134625e-11,6.24785168650831e-11,602640,0.000199243490454615,3.70061585866872
4961466,"2L","TreatmentSel:Generation",4.48593938140796e-13,1.34559107439868e-12,602643,4.2910791715288e-06,5.36743347254706
4961571,"2L","TreatmentSel:Generation",4.55749025365604e-09,1.36707516057258e-08,602647,0.0435959175046467,1.36055417789236
4962092,"2L","TreatmentSel:Generation",5.39179652980695e-13,1.61458168309658e-12,602660,5.14888807074153e-06,5.28828654899383
4962203,"2L","TreatmentSel:Generation",4.7027566449882e-12,6.11456163226756e-12,602662,1.94992881288082e-05,4.7099812433746
4962496,"2L","TreatmentSel:Generation",2.20648518648672e-12,6.61525229785201e-12,602669,2.10959866558317e-05,4.67580015792549
4963212,"2L","TreatmentSel:Generation",4.06195809300015e-10,1.18128281697002e-09,602683,0.00376710145305486,2.42399268351094
4964942,"2L","TreatmentSel:Generation",3.69518334298482e-16,1.03373738799598e-15,602709,3.29658026042008e-09,8.48193634621082
4967385,"2L","TreatmentSel:Generation",2.77483477009003e-14,7.66166243333317e-14,602735,2.44329802066e-07,6.61202355683569
4967840,"2L","TreatmentSel:Generation",6.97101375812301e-10,2.08178068732657e-09,602741,0.00663878195763893,2.17791159496948
4969233,"2L","TreatmentSel:Generation",1.59773194754523e-11,3.7367190595537e-11,602747,0.000119163671871643,3.9238561230382
4969245,"2L","TreatmentSel:Generation",4.23654095630918e-09,5.82370476888829e-09,602748,0.0185717479183466,1.73114721981601
4969246,"2L","TreatmentSel:Generation",1.80475368042e-09,3.12172190223393e-09,602749,0.00995514617244878,2.00195235879862
4972123,"2L","TreatmentSel:Generation",4.62281191859259e-11,1.37768415884984e-10,602785,0.000439342376109887,3.35719690549155
4972366,"2L","TreatmentSel:Generation",1.25436963641948e-19,3.35456468611296e-19,602791,1.06976799474967e-12,11.9707103994411
4972648,"2L","TreatmentSel:Generation",5.25688138516662e-15,1.4339827952796e-14,602794,4.57295966228428e-08,7.33980262947972
4973101,"2L","TreatmentSel:Generation",4.34443582179358e-11,1.22604860173994e-10,602802,0.000390985918255985,3.40783888386718
4973137,"2L","TreatmentSel:Generation",3.69136454943541e-15,6.26162986578782e-15,602804,1.99682875489584e-08,7.69965917798992
4973356,"2L","TreatmentSel:Generation",1.69546337988635e-13,5.08637315831181e-13,602806,1.62204033108711e-06,5.78993835151153
4973425,"2L","TreatmentSel:Generation",1.2844675620771e-10,3.85340244509115e-10,602807,0.00122884695701761,2.91050220162246
4973465,"2L","TreatmentSel:Generation",1.98635769124408e-15,5.95907238243737e-15,602808,1.90034341550137e-08,7.7211679095838
4974023,"2L","TreatmentSel:Generation",5.00591946908e-17,1.50176152522681e-16,602818,4.7891054898561e-10,9.31974559662667
4974124,"2L","TreatmentSel:Generation",1.12112932683988e-13,3.14572497292679e-13,602819,1.00316917728638e-06,5.9986258201538
4974161,"2L","TreatmentSel:Generation",3.56070908478838e-17,8.88144672615463e-17,602821,2.83228625581333e-10,9.54786285513568
